,county,eis facility id,agency facility id,tri facility id,company name,site name,facility source type,site latitude,site longitude,address,city,zip code,pollutant code,pollutant type(s),total emissions,emissions uom,data set
6874,Alameda,168411,11303146,,"CASS, INC","CASS, INC",,37.81793,-122.2846,2730 PERALTA STREET,OAKLAND,94607,NOX,CAP,0.12352695,TON,2017NEI_Feb2020
6877,Alameda,168411,11303146,,"CASS, INC","CASS, INC",,37.81793,-122.2846,2730 PERALTA STREET,OAKLAND,94607,PM10-PRI,CAP,0.347158124,TON,2017NEI_Feb2020
6879,Alameda,168411,11303146,,"CASS, INC","CASS, INC",,37.81793,-122.2846,2730 PERALTA STREET,OAKLAND,94607,PM25-PRI,CAP,0.334502824,TON,2017NEI_Feb2020
6884,Alameda,168811,1130314618,,KLEEN BLAST,KLEEN BLAST,,37.61218,-122.0666,"30028 INDUSTRIAL PKWY, SW",HAYWARD,94544,PM10-PRI,CAP,1.390034,TON,2017NEI_Feb2020
6886,Alameda,168811,1130314618,,KLEEN BLAST,KLEEN BLAST,,37.61218,-122.0666,"30028 INDUSTRIAL PKWY, SW",HAYWARD,94544,PM25-PRI,CAP,0.9393746999999999,TON,2017NEI_Feb2020
7285,Alameda,172211,1130313498,,PACIFIC BELL,PACIFIC BELL,,37.75042,-122.17325,8925 HOLLY STREET,OAKLAND,94621,NOX,CAP,0.07717984,TON,2017NEI_Feb2020
7288,Alameda,172211,1130313498,,PACIFIC BELL,PACIFIC BELL,,37.75042,-122.17325,8925 HOLLY STREET,OAKLAND,94621,PM10-PRI,CAP,0.001058144,TON,2017NEI_Feb2020
7290,Alameda,172211,1130313498,,PACIFIC BELL,PACIFIC BELL,,37.75042,-122.17325,8925 HOLLY STREET,OAKLAND,94621,PM25-PRI,CAP,0.001032793,TON,2017NEI_Feb2020
7999,Alameda,192811,113032650,,NOR-CAL METAL FABRICATORS,NOR-CAL METAL FABRICATORS,,37.79954,-122.28783999999999,1121 3RD STREET,OAKLAND,94607,NOX,CAP,0.01869747,TON,2017NEI_Feb2020
8002,Alameda,192811,113032650,,NOR-CAL METAL FABRICATORS,NOR-CAL METAL FABRICATORS,,37.79954,-122.28783999999999,1121 3RD STREET,OAKLAND,94607,PM10-PRI,CAP,0.001425001,TON,2017NEI_Feb2020
8004,Alameda,192811,113032650,,NOR-CAL METAL FABRICATORS,NOR-CAL METAL FABRICATORS,,37.79954,-122.28783999999999,1121 3RD STREET,OAKLAND,94607,PM25-PRI,CAP,0.000502181,TON,2017NEI_Feb2020
8012,Alameda,193011,113032662,,"HAWKINS HAWKINS COMPANY, INC","HAWKINS HAWKINS COMPANY, INC",,37.87748,-122.30593,1255 EASTSHORE HWY,BERKELEY,94710,NOX,CAP,0.01908477,TON,2017NEI_Feb2020
8015,Alameda,193011,113032662,,"HAWKINS HAWKINS COMPANY, INC","HAWKINS HAWKINS COMPANY, INC",,37.87748,-122.30593,1255 EASTSHORE HWY,BERKELEY,94710,PM10-PRI,CAP,0.000408286,TON,2017NEI_Feb2020
8017,Alameda,193011,113032662,,"HAWKINS HAWKINS COMPANY, INC","HAWKINS HAWKINS COMPANY, INC",,37.87748,-122.30593,1255 EASTSHORE HWY,BERKELEY,94710,PM25-PRI,CAP,0.000408286,TON,2017NEI_Feb2020
8026,Alameda,193411,113032742,,CEMEX CONSTRUCTION MATERIALS P,"CEMEX CONSTRUCTION MATERIALS PACIFIC, LLC",Concrete Batch Plant,37.60393,-122.02897,900 WHIPPLE ROAD,UNION CITY,94587,PM10-PRI,CAP,10.62477091,TON,2017NEI_Feb2020
8028,Alameda,193411,113032742,,CEMEX CONSTRUCTION MATERIALS P,"CEMEX CONSTRUCTION MATERIALS PACIFIC, LLC",Concrete Batch Plant,37.60393,-122.02897,900 WHIPPLE ROAD,UNION CITY,94587,PM25-PRI,CAP,7.1601712,TON,2017NEI_Feb2020
8031,Alameda,193511,113032743,,CEMEX CONSTRUCTION MATERIALS P,"CEMEX CONSTRUCTION MATERIALS PACIFIC, LLC",Concrete Batch Plant,37.7711,-122.23472,333 23RD AVENUE,OAKLAND,94606,PM10-PRI,CAP,17.186217477,TON,2017NEI_Feb2020
8033,Alameda,193511,113032743,,CEMEX CONSTRUCTION MATERIALS P,"CEMEX CONSTRUCTION MATERIALS PACIFIC, LLC",Concrete Batch Plant,37.7711,-122.23472,333 23RD AVENUE,OAKLAND,94606,PM25-PRI,CAP,11.582015780999999,TON,2017NEI_Feb2020
8039,Alameda,194011,113032798,,CORAD,CORAD,,37.64952,-122.08218000000001,25181 HUNTWOOD AVE,HAYWARD,94544,NOX,CAP,0.03527142,TON,2017NEI_Feb2020
8042,Alameda,194011,113032798,,CORAD,CORAD,,37.64952,-122.08218000000001,25181 HUNTWOOD AVE,HAYWARD,94544,PM10-PRI,CAP,0.000754572,TON,2017NEI_Feb2020
8044,Alameda,194011,113032798,,CORAD,CORAD,,37.64952,-122.08218000000001,25181 HUNTWOOD AVE,HAYWARD,94544,PM25-PRI,CAP,0.000754572,TON,2017NEI_Feb2020
8049,Alameda,194111,113032807,,HEXCEL CORPORATION,HEXCEL CORPORATION,,37.700461,-121.940999,11711 DUBLIN BLVD,DUBLIN,94568,PM10-PRI,CAP,1.2e-07,TON,2017NEI_Feb2020
8051,Alameda,194111,113032807,,HEXCEL CORPORATION,HEXCEL CORPORATION,,37.700461,-121.940999,11711 DUBLIN BLVD,DUBLIN,94568,PM25-PRI,CAP,7.2e-08,TON,2017NEI_Feb2020
8072,Alameda,194211,11303281,,U S VETERANS ADMINISTRATION ME,U S VETERANS ADMINISTRATION MEDICAL CENTER,"Institutional (school, hospital, prison, etc.)",37.62239,-121.76137,4951 ARROYO ROAD,LIVERMORE,94550,NOX,CAP,1.105510896,TON,2017NEI_Feb2020
8075,Alameda,194211,11303281,,U S VETERANS ADMINISTRATION ME,U S VETERANS ADMINISTRATION MEDICAL CENTER,"Institutional (school, hospital, prison, etc.)",37.62239,-121.76137,4951 ARROYO ROAD,LIVERMORE,94550,PM10-PRI,CAP,0.022754972999999998,TON,2017NEI_Feb2020
8077,Alameda,194211,11303281,,U S VETERANS ADMINISTRATION ME,U S VETERANS ADMINISTRATION MEDICAL CENTER,"Institutional (school, hospital, prison, etc.)",37.62239,-121.76137,4951 ARROYO ROAD,LIVERMORE,94550,PM25-PRI,CAP,0.022507722,TON,2017NEI_Feb2020
8099,Alameda,194311,113032815,,"TEGRANT DIVERSIFIED BRANDS, IN","SONOCO PROTECTIVE SOLUTIONS, INC",,37.6319,-122.12416999999999,3466 ENTERPRISE AVE,HAYWARD,94545,NOX,CAP,2.0651348,TON,2017NEI_Feb2020
8102,Alameda,194311,113032815,,"TEGRANT DIVERSIFIED BRANDS, IN","SONOCO PROTECTIVE SOLUTIONS, INC",,37.6319,-122.12416999999999,3466 ENTERPRISE AVE,HAYWARD,94545,PM10-PRI,CAP,0.185117537,TON,2017NEI_Feb2020
8104,Alameda,194311,113032815,,"TEGRANT DIVERSIFIED BRANDS, IN","SONOCO PROTECTIVE SOLUTIONS, INC",,37.6319,-122.12416999999999,3466 ENTERPRISE AVE,HAYWARD,94545,PM25-PRI,CAP,0.180579637,TON,2017NEI_Feb2020
8125,Alameda,194911,113032899,,AC TRANSIT DISTRICT,AC TRANSIT DISTRICT,,37.75871,-122.2044,1100 SEMINARY AVE,OAKLAND,94621,NOX,CAP,0.004000214,TON,2017NEI_Feb2020
8128,Alameda,194911,113032899,,AC TRANSIT DISTRICT,AC TRANSIT DISTRICT,,37.75871,-122.2044,1100 SEMINARY AVE,OAKLAND,94621,PM10-PRI,CAP,6.284300000000001e-05,TON,2017NEI_Feb2020
8130,Alameda,194911,113032899,,AC TRANSIT DISTRICT,AC TRANSIT DISTRICT,,37.75871,-122.2044,1100 SEMINARY AVE,OAKLAND,94621,PM25-PRI,CAP,5.8329e-05,TON,2017NEI_Feb2020
8160,Alameda,195011,11303290,94550SDSND7011E,DOE-KAO SANDIA NATIONAL LABORA,DOE-KAO SANDIA NATIONAL LABORATORIES,,37.68,-121.709,7011 EAST AVENUE,LIVERMORE,94550,NOX,CAP,1.9906751440000001,TON,2017NEI_Feb2020
8163,Alameda,195011,11303290,94550SDSND7011E,DOE-KAO SANDIA NATIONAL LABORA,DOE-KAO SANDIA NATIONAL LABORATORIES,,37.68,-121.709,7011 EAST AVENUE,LIVERMORE,94550,PM10-PRI,CAP,0.214615752,TON,2017NEI_Feb2020
8165,Alameda,195011,11303290,94550SDSND7011E,DOE-KAO SANDIA NATIONAL LABORA,DOE-KAO SANDIA NATIONAL LABORATORIES,,37.68,-121.709,7011 EAST AVENUE,LIVERMORE,94550,PM25-PRI,CAP,0.206677838,TON,2017NEI_Feb2020
8172,Alameda,195311,1130323855,,"QIP JR, INC",ARCHITECTURAL LIGHTING WORKS,,37.616799,-122.077898,"28970 HOPKINS ST, BLDG A",HAYWARD,94545,NOX,CAP,0.01075772,TON,2017NEI_Feb2020
8175,Alameda,195311,1130323855,,"QIP JR, INC",ARCHITECTURAL LIGHTING WORKS,,37.616799,-122.077898,"28970 HOPKINS ST, BLDG A",HAYWARD,94545,PM10-PRI,CAP,0.00023014299999999998,TON,2017NEI_Feb2020
8177,Alameda,195311,1130323855,,"QIP JR, INC",ARCHITECTURAL LIGHTING WORKS,,37.616799,-122.077898,"28970 HOPKINS ST, BLDG A",HAYWARD,94545,PM25-PRI,CAP,0.00023014299999999998,TON,2017NEI_Feb2020
8184,Alameda,195711,113032970,,"CONSOLIDATED PRINTERS, INC","CONSOLIDATED PRINTERS, INC",,37.85638,-122.29149,2630 8TH STREET,BERKELEY,94710,NOX,CAP,0.220309531,TON,2017NEI_Feb2020
8187,Alameda,195711,113032970,,"CONSOLIDATED PRINTERS, INC","CONSOLIDATED PRINTERS, INC",,37.85638,-122.29149,2630 8TH STREET,BERKELEY,94710,PM10-PRI,CAP,0.003296285,TON,2017NEI_Feb2020
8189,Alameda,195711,113032970,,"CONSOLIDATED PRINTERS, INC","CONSOLIDATED PRINTERS, INC",,37.85638,-122.29149,2630 8TH STREET,BERKELEY,94710,PM25-PRI,CAP,0.003296285,TON,2017NEI_Feb2020
8210,Alameda,196211,113033152,,LAM RESEARCH CORPORATION,LAM RESEARCH CORPORATION - FREMONT CAMPUS,,37.489000000000004,-121.958,4650 CUSHING PKWY,FREMONT,94538,NOX,CAP,1.56786538,TON,2017NEI_Feb2020
8213,Alameda,196211,113033152,,LAM RESEARCH CORPORATION,LAM RESEARCH CORPORATION - FREMONT CAMPUS,,37.489000000000004,-121.958,4650 CUSHING PKWY,FREMONT,94538,PM10-PRI,CAP,0.033464525,TON,2017NEI_Feb2020
8215,Alameda,196211,113033152,,LAM RESEARCH CORPORATION,LAM RESEARCH CORPORATION - FREMONT CAMPUS,,37.489000000000004,-121.958,4650 CUSHING PKWY,FREMONT,94538,PM25-PRI,CAP,0.033324314,TON,2017NEI_Feb2020
8236,Alameda,196311,113033164,,PACIFIC GAS AND ELECTRIC COMPA,PACIFIC GAS AND ELECTRIC COMPANY,,37.64076,-122.11858000000001,24300 CLAWITER ROAD,HAYWARD,94545,NOX,CAP,0.04591725,TON,2017NEI_Feb2020
8239,Alameda,196311,113033164,,PACIFIC GAS AND ELECTRIC COMPA,PACIFIC GAS AND ELECTRIC COMPANY,,37.64076,-122.11858000000001,24300 CLAWITER ROAD,HAYWARD,94545,PM10-PRI,CAP,0.00141068,TON,2017NEI_Feb2020
8241,Alameda,196311,113033164,,PACIFIC GAS AND ELECTRIC COMPA,PACIFIC GAS AND ELECTRIC COMPANY,,37.64076,-122.11858000000001,24300 CLAWITER ROAD,HAYWARD,94545,PM25-PRI,CAP,0.001376882,TON,2017NEI_Feb2020
8262,Alameda,196411,113033165,,PACIFIC GAS AND ELECTRIC COMPA,PACIFIC GAS AND ELECTRIC COMPANY,,37.6876,-121.75033,3797 1ST STREET,LIVERMORE,94550,NOX,CAP,0.023028200000000002,TON,2017NEI_Feb2020
8265,Alameda,196411,113033165,,PACIFIC GAS AND ELECTRIC COMPA,PACIFIC GAS AND ELECTRIC COMPANY,,37.6876,-121.75033,3797 1ST STREET,LIVERMORE,94550,PM10-PRI,CAP,0.000315719,TON,2017NEI_Feb2020
8267,Alameda,196411,113033165,,PACIFIC GAS AND ELECTRIC COMPA,PACIFIC GAS AND ELECTRIC COMPANY,,37.6876,-121.75033,3797 1ST STREET,LIVERMORE,94550,PM25-PRI,CAP,0.000308155,TON,2017NEI_Feb2020
8289,Alameda,196511,113033166,,PACIFIC GAS AND ELECTRIC COMPA,PACIFIC GAS AND ELECTRIC COMPANY/ENVR FIELD SVCS,,37.7628,-122.21725,4801 OAKPORT STREET,OAKLAND,94601,NOX,CAP,0.02272339,TON,2017NEI_Feb2020
8292,Alameda,196511,113033166,,PACIFIC GAS AND ELECTRIC COMPA,PACIFIC GAS AND ELECTRIC COMPANY/ENVR FIELD SVCS,,37.7628,-122.21725,4801 OAKPORT STREET,OAKLAND,94601,PM10-PRI,CAP,0.00039989400000000003,TON,2017NEI_Feb2020
8294,Alameda,196511,113033166,,PACIFIC GAS AND ELECTRIC COMPA,PACIFIC GAS AND ELECTRIC COMPANY/ENVR FIELD SVCS,,37.7628,-122.21725,4801 OAKPORT STREET,OAKLAND,94601,PM25-PRI,CAP,0.00039107,TON,2017NEI_Feb2020
8301,Alameda,196611,113033169,,CITY OF LIVERMORE SEWAGE TREAT,CITY OF LIVERMORE WATER RECLAMATION PLANT,Wastewater Treatment Facility,37.68845,-121.80911,101 W JACK LONDON BLVD,LIVERMORE,94550,NOX,CAP,0.871067273,TON,2017NEI_Feb2020
8304,Alameda,196611,113033169,,CITY OF LIVERMORE SEWAGE TREAT,CITY OF LIVERMORE WATER RECLAMATION PLANT,Wastewater Treatment Facility,37.68845,-121.80911,101 W JACK LONDON BLVD,LIVERMORE,94550,PM10-PRI,CAP,0.02363102,TON,2017NEI_Feb2020
8306,Alameda,196611,113033169,,CITY OF LIVERMORE SEWAGE TREAT,CITY OF LIVERMORE WATER RECLAMATION PLANT,Wastewater Treatment Facility,37.68845,-121.80911,101 W JACK LONDON BLVD,LIVERMORE,94550,PM25-PRI,CAP,0.02197188,TON,2017NEI_Feb2020
8329,Alameda,197111,113033224,,GE INDUSTRIAL SENSING,"AMPHENOL THERMOMETRICS, INC",,37.48811,-121.92931000000002,1055 MISSION COURT,FREMONT,94539,NOX,CAP,0.008797093,TON,2017NEI_Feb2020
8332,Alameda,197111,113033224,,GE INDUSTRIAL SENSING,"AMPHENOL THERMOMETRICS, INC",,37.48811,-121.92931000000002,1055 MISSION COURT,FREMONT,94539,PM10-PRI,CAP,0.002170589,TON,2017NEI_Feb2020
8334,Alameda,197111,113033224,,GE INDUSTRIAL SENSING,"AMPHENOL THERMOMETRICS, INC",,37.48811,-121.92931000000002,1055 MISSION COURT,FREMONT,94539,PM25-PRI,CAP,0.001347708,TON,2017NEI_Feb2020
8339,Alameda,197211,113033255,,BAY EQUIPMENT & REPAIR,BAY EQUIPMENT & REPAIR,,37.63228,-122.12015,3393 ENTERPRISE AVE,HAYWARD,94545,PM10-PRI,CAP,0.3045384,TON,2017NEI_Feb2020
8341,Alameda,197211,113033255,,BAY EQUIPMENT & REPAIR,BAY EQUIPMENT & REPAIR,,37.63228,-122.12015,3393 ENTERPRISE AVE,HAYWARD,94545,PM25-PRI,CAP,0.03035897,TON,2017NEI_Feb2020
8360,Alameda,197311,113033256,,TURK ISLAND SOLID WASTE DISPOS,TURK ISLAND SOLID WASTE DISPOSAL SITE,,37.59815,-122.08065,UNION CITY BOULEVARD,UNION CITY,94587,NOX,CAP,1.43694429,TON,2017NEI_Feb2020
8363,Alameda,197311,113033256,,TURK ISLAND SOLID WASTE DISPOS,TURK ISLAND SOLID WASTE DISPOSAL SITE,,37.59815,-122.08065,UNION CITY BOULEVARD,UNION CITY,94587,PM10-PRI,CAP,0.117861,TON,2017NEI_Feb2020
8365,Alameda,197311,113033256,,TURK ISLAND SOLID WASTE DISPOS,TURK ISLAND SOLID WASTE DISPOSAL SITE,,37.59815,-122.08065,UNION CITY BOULEVARD,UNION CITY,94587,PM25-PRI,CAP,0.117861,TON,2017NEI_Feb2020
8388,Alameda,197511,113033276,,ALAMEDA COUNTY WATER DISTRICT,ALAMEDA COUNTY WATER DISTRICT,,37.5121,-121.96408000000001,43885 SO GRIMMER BLVD,FREMONT,94538,NOX,CAP,0.06021434,TON,2017NEI_Feb2020
8391,Alameda,197511,113033276,,ALAMEDA COUNTY WATER DISTRICT,ALAMEDA COUNTY WATER DISTRICT,,37.5121,-121.96408000000001,43885 SO GRIMMER BLVD,FREMONT,94538,PM10-PRI,CAP,0.000825546,TON,2017NEI_Feb2020
8393,Alameda,197511,113033276,,ALAMEDA COUNTY WATER DISTRICT,ALAMEDA COUNTY WATER DISTRICT,,37.5121,-121.96408000000001,43885 SO GRIMMER BLVD,FREMONT,94538,PM25-PRI,CAP,0.000805767,TON,2017NEI_Feb2020
8413,Alameda,197911,113033314,,ROSELAWN CEMETERY,ROSELAWN CEMETERY,Crematory - Human,37.69328,-121.77243999999999,1240 N LIVERMORE AVE,LIVERMORE,94550,NOX,CAP,0.149036515,TON,2017NEI_Feb2020
8416,Alameda,197911,113033314,,ROSELAWN CEMETERY,ROSELAWN CEMETERY,Crematory - Human,37.69328,-121.77243999999999,1240 N LIVERMORE AVE,LIVERMORE,94550,PM10-PRI,CAP,0.002478085,TON,2017NEI_Feb2020
8418,Alameda,197911,113033314,,ROSELAWN CEMETERY,ROSELAWN CEMETERY,Crematory - Human,37.69328,-121.77243999999999,1240 N LIVERMORE AVE,LIVERMORE,94550,PM25-PRI,CAP,0.002023486,TON,2017NEI_Feb2020
8439,Alameda,198111,113033335,,VALLEY MEMORIAL HOSPITAL,VALLEY MEMORIAL HOSPITAL,"Institutional (school, hospital, prison, etc.)",37.67707,-121.78022,1111 E STANLEY BLVD,LIVERMORE,94550,NOX,CAP,2.4564341819999997,TON,2017NEI_Feb2020
8442,Alameda,198111,113033335,,VALLEY MEMORIAL HOSPITAL,VALLEY MEMORIAL HOSPITAL,"Institutional (school, hospital, prison, etc.)",37.67707,-121.78022,1111 E STANLEY BLVD,LIVERMORE,94550,PM10-PRI,CAP,0.43755052200000005,TON,2017NEI_Feb2020
8444,Alameda,198111,113033335,,VALLEY MEMORIAL HOSPITAL,VALLEY MEMORIAL HOSPITAL,"Institutional (school, hospital, prison, etc.)",37.67707,-121.78022,1111 E STANLEY BLVD,LIVERMORE,94550,PM25-PRI,CAP,0.43746880200000005,TON,2017NEI_Feb2020
8469,Alameda,199711,113033576,,CATHOLIC CREMATION SERVICES,CATHOLIC CREMATION SERVICES,Crematory - Human,37.65058,-122.06303,1051 HARDER ROAD,HAYWARD,94542,NOX,CAP,0.23959163,TON,2017NEI_Feb2020
8472,Alameda,199711,113033576,,CATHOLIC CREMATION SERVICES,CATHOLIC CREMATION SERVICES,Crematory - Human,37.65058,-122.06303,1051 HARDER ROAD,HAYWARD,94542,PM10-PRI,CAP,0.004546891,TON,2017NEI_Feb2020
8474,Alameda,199711,113033576,,CATHOLIC CREMATION SERVICES,CATHOLIC CREMATION SERVICES,Crematory - Human,37.65058,-122.06303,1051 HARDER ROAD,HAYWARD,94542,PM25-PRI,CAP,0.0041764770000000005,TON,2017NEI_Feb2020
8485,Alameda,200311,113033651,,WESTERN COLLOID PRODUCTS,WESTERN COLLOID PRODUCTS,Hot Mix Asphalt Plant,37.75135,-122.19721000000001,700 71ST AVENUE,OAKLAND,94621,NOX,CAP,0.08291373,TON,2017NEI_Feb2020
8488,Alameda,200311,113033651,,WESTERN COLLOID PRODUCTS,WESTERN COLLOID PRODUCTS,Hot Mix Asphalt Plant,37.75135,-122.19721000000001,700 71ST AVENUE,OAKLAND,94621,PM10-PRI,CAP,0.00536,TON,2017NEI_Feb2020
8490,Alameda,200311,113033651,,WESTERN COLLOID PRODUCTS,WESTERN COLLOID PRODUCTS,Hot Mix Asphalt Plant,37.75135,-122.19721000000001,700 71ST AVENUE,OAKLAND,94621,PM25-PRI,CAP,0.005321666,TON,2017NEI_Feb2020
8519,Alameda,200611,113033676,,ALTA BATES SUMMIT MEDICAL CENT,ALTA BATES SUMMIT MEDICAL CENTER,"Institutional (school, hospital, prison, etc.)",37.817948,-122.265902,450 30TH STREET,OAKLAND,94609,NOX,CAP,1.08401433,TON,2017NEI_Feb2020
8522,Alameda,200611,113033676,,ALTA BATES SUMMIT MEDICAL CENT,ALTA BATES SUMMIT MEDICAL CENTER,"Institutional (school, hospital, prison, etc.)",37.817948,-122.265902,450 30TH STREET,OAKLAND,94609,PM10-PRI,CAP,0.031577884,TON,2017NEI_Feb2020
8524,Alameda,200611,113033676,,ALTA BATES SUMMIT MEDICAL CENT,ALTA BATES SUMMIT MEDICAL CENTER,"Institutional (school, hospital, prison, etc.)",37.817948,-122.265902,450 30TH STREET,OAKLAND,94609,PM25-PRI,CAP,0.031560315,TON,2017NEI_Feb2020
8545,Alameda,200711,113033711,,SUTTER HEALTH EDEN MEDICAL CEN,SUTTER HEALTH EDEN MEDICAL CENTER,"Institutional (school, hospital, prison, etc.)",37.69854,-122.08745,20103 LAKE CHABOT ROAD,CASTRO VALLEY,94546,NOX,CAP,1.79480655,TON,2017NEI_Feb2020
8548,Alameda,200711,113033711,,SUTTER HEALTH EDEN MEDICAL CEN,SUTTER HEALTH EDEN MEDICAL CENTER,"Institutional (school, hospital, prison, etc.)",37.69854,-122.08745,20103 LAKE CHABOT ROAD,CASTRO VALLEY,94546,PM10-PRI,CAP,0.302721032,TON,2017NEI_Feb2020
8550,Alameda,200711,113033711,,SUTTER HEALTH EDEN MEDICAL CEN,SUTTER HEALTH EDEN MEDICAL CENTER,"Institutional (school, hospital, prison, etc.)",37.69854,-122.08745,20103 LAKE CHABOT ROAD,CASTRO VALLEY,94546,PM25-PRI,CAP,0.30269592,TON,2017NEI_Feb2020
8750,Alameda,203711,113032309,,"CITY OF BERKELEY, DEPT OF PUBL",CITY OF BERKELEY TRANSFER STATION,,37.87785,-122.30527,1235 2ND STREET,BERKELEY,94710,PM10-PRI,CAP,7.020791,TON,2017NEI_Feb2020
8752,Alameda,203711,113032309,,"CITY OF BERKELEY, DEPT OF PUBL",CITY OF BERKELEY TRANSFER STATION,,37.87785,-122.30527,1235 2ND STREET,BERKELEY,94710,PM25-PRI,CAP,6.764825,TON,2017NEI_Feb2020
8775,Alameda,203811,113032340,,SAN LEANDRO WATER POLLUTION CO,SAN LEANDRO WATER POLLUTION CONTROL PLANT,Wastewater Treatment Facility,37.712579999999996,-122.19065,3000 DAVIS STREET,SAN LEANDRO,94577,NOX,CAP,1.9000161,TON,2017NEI_Feb2020
8778,Alameda,203811,113032340,,SAN LEANDRO WATER POLLUTION CO,SAN LEANDRO WATER POLLUTION CONTROL PLANT,Wastewater Treatment Facility,37.712579999999996,-122.19065,3000 DAVIS STREET,SAN LEANDRO,94577,PM10-PRI,CAP,0.0025357170000000003,TON,2017NEI_Feb2020
8780,Alameda,203811,113032340,,SAN LEANDRO WATER POLLUTION CO,SAN LEANDRO WATER POLLUTION CONTROL PLANT,Wastewater Treatment Facility,37.712579999999996,-122.19065,3000 DAVIS STREET,SAN LEANDRO,94577,PM25-PRI,CAP,0.002474965,TON,2017NEI_Feb2020
8801,Alameda,204111,113032402,,AC TRANSIT,AC TRANSIT,,37.833859999999994,-122.28058,1177 47TH STREET,EMERYVILLE,94608,NOX,CAP,0.044546775999999996,TON,2017NEI_Feb2020
8804,Alameda,204111,113032402,,AC TRANSIT,AC TRANSIT,,37.833859999999994,-122.28058,1177 47TH STREET,EMERYVILLE,94608,PM10-PRI,CAP,0.0006297680000000001,TON,2017NEI_Feb2020
8806,Alameda,204111,113032402,,AC TRANSIT,AC TRANSIT,,37.833859999999994,-122.28058,1177 47TH STREET,EMERYVILLE,94608,PM25-PRI,CAP,0.000614679,TON,2017NEI_Feb2020
8843,Alameda,205111,11303255,,LAWRENCE LIVERMORE NATIONAL LA,LAWRENCE LIVERMORE NATIONAL LABORATORY,,37.69337,-121.70758000000001,7000 EAST AVENUE,LIVERMORE,94550,NOX,CAP,17.715415412000002,TON,2017NEI_Feb2020
8846,Alameda,205111,11303255,,LAWRENCE LIVERMORE NATIONAL LA,LAWRENCE LIVERMORE NATIONAL LABORATORY,,37.69337,-121.70758000000001,7000 EAST AVENUE,LIVERMORE,94550,PM10-PRI,CAP,1.5150889969999999,TON,2017NEI_Feb2020
8848,Alameda,205111,11303255,,LAWRENCE LIVERMORE NATIONAL LA,LAWRENCE LIVERMORE NATIONAL LABORATORY,,37.69337,-121.70758000000001,7000 EAST AVENUE,LIVERMORE,94550,PM25-PRI,CAP,1.513818898,TON,2017NEI_Feb2020
11234,Alameda,278011,113034122,,CEDAR LAWN MEMORIAL PARK & MOR,CEDAR LAWN MEMORIAL PARK & MORTUARY,Crematory - Human,37.464059999999996,-121.91425,48800 WARM SPRING BLVD,FREMONT,94539,NOX,CAP,0.3632422,TON,2017NEI_Feb2020
11235,Alameda,278011,113034122,,CEDAR LAWN MEMORIAL PARK & MOR,CEDAR LAWN MEMORIAL PARK & MORTUARY,Crematory - Human,37.464059999999996,-121.91425,48800 WARM SPRING BLVD,FREMONT,94539,PM10-PRI,CAP,0.014634473,TON,2017NEI_Feb2020
11236,Alameda,278011,113034122,,CEDAR LAWN MEMORIAL PARK & MOR,CEDAR LAWN MEMORIAL PARK & MORTUARY,Crematory - Human,37.464059999999996,-121.91425,48800 WARM SPRING BLVD,FREMONT,94539,PM25-PRI,CAP,0.009742513000000001,TON,2017NEI_Feb2020
11255,Alameda,278111,113034134,,IRVINGTON MEMORIAL CEMETERY,IRVINGTON MEMORIAL CEMETERY,Crematory - Human,37.53001,-121.9626,41001 CHAPEL WAY,FREMONT,94538,NOX,CAP,1.45368541,TON,2017NEI_Feb2020
11258,Alameda,278111,113034134,,IRVINGTON MEMORIAL CEMETERY,IRVINGTON MEMORIAL CEMETERY,Crematory - Human,37.53001,-121.9626,41001 CHAPEL WAY,FREMONT,94538,PM10-PRI,CAP,0.026536676000000002,TON,2017NEI_Feb2020
11260,Alameda,278111,113034134,,IRVINGTON MEMORIAL CEMETERY,IRVINGTON MEMORIAL CEMETERY,Crematory - Human,37.53001,-121.9626,41001 CHAPEL WAY,FREMONT,94538,PM25-PRI,CAP,0.023616662000000004,TON,2017NEI_Feb2020
12196,Alameda,309711,113033809,,MOUNTAIN VIEW CEMETERY ASSOCIA,MOUNTAIN VIEW CEMETERY ASSOCIATION,Crematory - Human,37.8302,-122.24465,5000 PIEDMONT AVE,OAKLAND,94611,NOX,CAP,0.03958247,TON,2017NEI_Feb2020
12199,Alameda,309711,113033809,,MOUNTAIN VIEW CEMETERY ASSOCIA,MOUNTAIN VIEW CEMETERY ASSOCIATION,Crematory - Human,37.8302,-122.24465,5000 PIEDMONT AVE,OAKLAND,94611,PM10-PRI,CAP,0.0007378110000000001,TON,2017NEI_Feb2020
12201,Alameda,309711,113033809,,MOUNTAIN VIEW CEMETERY ASSOCIA,MOUNTAIN VIEW CEMETERY ASSOCIATION,Crematory - Human,37.8302,-122.24465,5000 PIEDMONT AVE,OAKLAND,94611,PM25-PRI,CAP,0.000668058,TON,2017NEI_Feb2020
12229,Alameda,310211,113033885,,HIGHLAND  HOSPITAL,ALAMEDA HEALTH SYSTEM - HIGHLAND HOSPITAL,"Institutional (school, hospital, prison, etc.)",37.79717,-122.22988000000001,1411 E 31ST STREET,OAKLAND,94602,NOX,CAP,2.5334132,TON,2017NEI_Feb2020
